QTY,"CAT
PG#",CATEGORY / SKU,CASE QTY,ITEM DESCRIPTION,,,UPC,START DATE,AUTH PRICE,AUTH PLUS ,AUTH AMT,AUTH PLUS AMT,MAP,MSRP
,148,CVSUP2934D,100,VISM by NcSTAR SMALL UTILITY POUCH/DIGITAL CAMO ,,,814108017316,10/5/2011, $ 6.31 , $ 6.57 ,  ,  , $ 12.99 , $ 17.99 
,148,CVSUP2934G,100,VISM by NcSTAR SMALL UTILITY POUCH/GREEN ,,,814108017309,10/5/2011, $ 6.31 , $ 6.57 ,  ,  , $ 12.99 , $ 17.99 
,148,CVSUP2934R,100,VISM by NcSTAR SMALL UTILITY POUCH/RED,,,848754005328,8/4/2016, $ 6.31 , $ 6.57 ,  ,  , $ 12.99 , $ 17.99 
,148,CVSUP2934T,100,VISM by NcSTAR SMALL UTILITY POUCH/TAN ,,,814108017293,10/5/2011, $ 6.31 , $ 6.57 ,  ,  , $ 12.99 , $ 17.99 
,148,CVSUP2934U,100,VISM by NcSTAR SMALL UTILITY POUCH/URBAN GRAY,,,848754000941,12/19/2013, $ 6.31 , $ 6.57 ,  ,  , $ 12.99 , $ 17.99 
,148,CVSUPL2965B,100,VISM by NcSTAR LARGE UTILITY POUCH/BLACK ,,,848754004024,12/14/2015, $ 7.19 , $ 7.48 ,  ,  , $ 13.99 , $ 18.99 
,148,CVSUPL2965D,100,VISM by NcSTAR LARGE UTILITY POUCH/DIGITAL CAMO,,,848754004031,6/27/2018, $ 7.19 , $ 7.48 ,  ,  , $ 13.99 , $ 18.99 
,148,CVSUPL2965G,100,VISM by NcSTAR LARGE UTILITY POUCH/GREEN,,,848754004048,12/14/2015, $ 7.19 , $ 7.48 ,  ,  , $ 13.99 , $ 18.99 
,148,CVSUPL2965R,100,VISM by NcSTAR LARGE UTILITY POUCH/RED,,,848754005311,8/4/2016, $ 7.19 , $ 7.48 ,  ,  , $ 13.99 , $ 18.99 
,148,CVSUPL2965T,100,VISM by NcSTAR LARGE UTILITY POUCH/TAN,,,848754004055,12/14/2015, $ 7.19 , $ 7.48 ,  ,  , $ 13.99 , $ 18.99 
,148,CVSUPL2965U,100,VISM by NcSTAR LARGE UTILITY POUCH/URBAN GRAY,,,848754004062,11/14/2016, $ 7.19 , $ 7.48 ,  ,  , $ 13.99 , $ 18.99 
,,VISM COMBOS,,,,,,,,,,,,
,35,VMDCHVDGRLB-A,1,GEN II CARRY HANDLE AND VDGRLB MICRO DOT COMBO,,,848754003225,12/17/2014, $ 76.26 , $ 79.31 ,  ,  , $ 108.99 , $ 120.99 
,,VISM SCOPES,,,,,,,,,,,,
,6,VADOBP3942G,20,ADO 3-9X42 SCOPE/INTEGRATED RED DOT/P4 SNIPER RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS,,,848754004918,6/9/2016, $ 131.77 , $ 137.04 ,  ,  , $ 193.99 , $ 241.99 
,6,VADOTP3942G,20,ADO 3-9X42 SCOPE/INTEGRATED RED DOT/P4 SNIPER RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS/TAN,,,848754004925,2/27/2017, $ 131.77 , $ 137.04 ,  ,  , $ 193.99 , $ 241.99 
,9,VDELP430G,25,DELTA 4X30 SCOPE/P4 SNIPER RET/RED & BLUE ILL/RED & WHITE NAV LIGHTS/QUICK RELEASE/GREEN LENS,,,848754004963,6/9/2016, $ 59.90 , $ 62.29 ,  ,  , $ 84.99 , $ 103.99 
,9,VDELTP430G,25,DELTA 4X30 SCOPE/P4 SNIPER RET/RED & BLUE ILL/RED & WHITE NAV ,,,848754008442,2/27/2017, $ 65.22 , $ 67.83 ,  ,  , $ 91.99 , $ 108.99 
,10,VECO434QRBM2,25,"ECO 4X34 PRISMATIC SCOPE/URBAN TACTICAL RET/BLUE ILL./GREEN LASER/WHITE AND RED NAV LIGHTS/BLACK/MOD 2

",,,848754005144,3/3/2016, $ 147.30 , $ 153.20 ,  ,  , $ 229.99 , $ 278.99 
,10,VECO434QRTM2,25,ECO 4X34 PRISMATIC SCOPE/URBAN TACTICAL RET/BLUE ILL./GREEN LASER/WHITE AND RED NAV LIGHTS/TAN/MOD 2,,,848754005151,7/14/2016, $ 147.30 , $ 153.20 ,  ,  , $ 229.99 , $ 278.99 
,13,VHLO434GB,25,LIO 4X34 SCOPE/RED AND WHITE LED NAV LIGHTS/LOCKING QR MOUNT/BLUE ILL. MIL-DOT,,,848754002174,1/5/2015, $ 91.84 , $ 95.51 ,  ,  , $ 120.99 , $ 145.99 
,8,VSRTM3940GV3,20,SRT 3-9X40 GEN 3 RUBBER COMPACT SCOPE/GREEN LASER/MIL DOT RET/RED & BLUE ILL/RED & BLUE ILL,,,848754004932,6/9/2016, $ 113.14 , $ 117.66 ,  ,  , $ 157.99 , $ 193.99 
,8,VSRTP3940GV3,20,SRT 3-9X40 GEN 3 RUBBER COMPACT SCOPE/GREEN LASER/P4 SNIPER RET/RED & BLUE ILL/QUICK RELEASE/GREEN LENS,,,848754004949,6/9/2016, $ 113.14 , $ 117.66 ,  ,  , $ 157.99 , $ 193.99 
,31,VSTM3940GDV3,20,ULTIMATE SIGHTING SYSTEM GEN 3/RED MICRO DOT/MIL DOT RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS,,,848754005182,6/9/2016, $ 131.77 , $ 137.04 ,  ,  , $ 193.99 , $ 241.99 
,31,VSTM3940GV3,20,MARK III TACTICAL GEN 3 COMPACT SCOPE/MIL DOT RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS,,,848754004970,6/9/2016, $ 99.83 , $ 103.82 ,  ,  , $ 145.99 , $ 181.99 
,31,VSTM3940GDV3T,20,ULTIMATE SIGHTING SYSTEM GEN 3/RED MICRO DOT/MIL DOT RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS/TAN,,,848754008404,2/27/2017, $ 137.09 , $ 142.58 ,  ,  , $ 200.99 , $ 248.99 
,31,VSTM3940GV3T,20,MARK III TACTICAL GEN 3 COMPACT SCOPE/MIL DOT RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS/TAN,,,848754008428,2/27/2017, $ 105.15 , $ 109.35 ,  ,  , $ 151.99 , $ 188.99 
,31,VSTP3940GDV3,20,ULTIMATE SIGHTING SYSTEM GEN 3/RED MICRO DOT/P4 SNIPER RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS,,,848754005199,6/9/2016, $ 131.77 , $ 137.04 ,  ,  , $ 193.99 , $ 241.99 
,7,VSTP3940GV3,20,MARK III TACTICAL GEN 3 COMPACT SCOPE/P4 SNIPER RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS,,,848754004987,6/9/2016, $ 99.83 , $ 103.82 ,  ,  , $ 145.99 , $ 181.99 
,31,VSTP3940GDV3T,20,ULTIMATE SIGHTING SYSTEM GEN 3/RED MICRO DOT/P4 SNIPER RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS/TAN,,,848754008411,2/27/2017, $ 137.09 , $ 142.58 ,  ,  , $ 200.99 , $ 248.99 
,7,VSTP3940GV3T,20,MARK III TACTICAL GEN 3 COMPACT SCOPE/P4 SNIPER RET/RED & BLUE ILL/RED & BLUE ILL/GREEN LENS/TAN,,,848754008435,2/27/2017, $ 105.15 , $ 109.35 ,  ,  , $ 151.99 , $ 188.99 
,,VISM LASERS,,,,,,,,,,,,
,70,VALGFSP,40,AR15 GREEN LASER WITH A2 IRON FRONT SIGHT POST/BLACK/INCL PRESSURE SWITCH,,,848754008626,7/14/2016, $ 55.90 , $ 58.14 ,  ,  , $ 79.99 , $ 96.99 
,70,VALGKM,100,KEYMOD GREEN LASER/TOOLLESS MOUNT/INCLUDES PRESSURE SWITCH,,,848754005007,7/14/2016, $ 43.92 , $ 45.68 ,  ,  , $ 60.99 , $ 72.99 
,69,VALGKMQR,200,KEYMOD COMPACT GREEN LASER/LOCKING QUICK RELEASE,,,848754007650,1/5/2015, $ 42.59 , $ 44.30 ,  ,  , $ 67.99 , $ 79.99 
,68,VAPRLSBLKM,100,PISTOL BLUE LASER WITH KEYMOD ACCESSORY RAIL,,,848754009340,1/4/2018, $ 63.89 , $ 66.44 ,  ,  , $ 91.99 , $ 115.99 
,67,VAPRLSGKM,100,PISTOL GREEN LASER WITH KEYMOD ACCESSRORY RAIL,,,848754008923,9/27/2017, $ 49.25 , $ 51.22 ,  ,  , $ 69.99 , $ 84.99 
,67,VAPRLSRKM,100,PISTOL RED LASER WITH KEYMOD ACCESSRORY RAIL,,,848754008916,9/27/2017, $ 25.29 , $ 26.30 ,  ,  , $ 36.99 , $ 48.99 
,68,VAPRLSMBLV2,100,COMPACT PISOL BLUE LASER WITH STROBE/GEN 2,,,848754006790,11/3/2016, $ 59.90 , $ 62.29 ,  ,  , $ 84.99 , $ 103.99 
,70,VAPRLSMCG,100,COMPACT PISTOL GREEN LASER WITH STROBE/BLACK,,,848754004659,1/5/2015, $ 49.25 , $ 51.22 ,  ,  , $ 69.99 , $ 84.99 
,70,VAPTLG,100,PISTOL GREEN LASER WITH STROBE,,,848754006288,1/29/2015, $ 49.25 , $ 51.22 ,  ,  , $ 69.99 , $ 84.99 
,66,VLG4NVQRB,50,GREEN LASER 4X LED NAV LIGHT BOX/LOCKING QR MOUNT/INCL. PRESSURE SWITCH,,,848754002167,1/5/2015, $ 75.87 , $ 78.90 ,  ,  , $ 108.99 , $ 120.99 
,66,VLGIRQRB,50,IR LASER AND GREEN LASER BOX/LOCKING QR MOUNT/INCL. PRESSURE SWITCH,,,848754006769,3/3/2016, $ 75.87 , $ 78.90 ,  ,  , $ 108.99 , $ 120.99 
,65,VLGSNVQRB,50,OFFSET LASER DESIGNATOR/GREEN LASER/RED AND WHITE NAV LIGHTS/INLC. PRESSURE SWITCH/BLACK ,,,848754004758,3/3/2016, $ 75.87 , $ 78.90 ,  ,  , $ 108.99 , $ 120.99 
,,VISM FLASHLIGHTS,,,,,,,,,,,,
,74,VAARVGFLKM,30,VISM by NCSTAR VGF LED FLASHLIGHT VERT GRIP/250 LUMENS/KEYMOD,,,848754007667,1/12/2017, $ 59.90 , $ 62.29 ,  ,  , $ 96.99 , $ 108.99 
,74,VAARVGFLML,30,VISM by NCSTAR VGF LED FLASHLIGHT VERT GRIP/250 LUMENS/M-LOK,,,848754007674,10/12/2016, $ 59.90 , $ 62.29 ,  ,  , $ 96.99 , $ 108.99 
,74,VAARVGFLPR,30,VISM by NCSTAR VGF LED FLASHLIGHT VERT GRIP/250 LUMENS/PICATINNY,,,848754007681,7/14/2016, $ 59.90 , $ 62.29 ,  ,  , $ 96.99 , $ 108.99 
,76,VAFLFSP,40,AR-15 FLASHLIGHT WITH A2 IRON FRONT SIGHT POST,,,848754004956,11/3/2016, $ 42.59 , $ 44.30 ,  ,  , $ 60.99 , $ 72.99 
,76,VAFLKM,100,KEYMOD LED FLASHLIGHT/150 LUMENS/TOOLLESS MOUNT,,,848754004994,1/29/2015, $ 23.96 , $ 24.92 ,  ,  , $ 34.99 , $ 48.99 
,76,VAPTF,100,PISTOL FLASHLIGHT WITH STROBE,,,848754006271,1/25/2016, $ 31.94 , $ 33.22 ,  ,  , $ 48.99 , $ 60.99 
,N/A,VATFLBC,90,PRO SERIES LED FLASHLIGHT/250 LUMENS/COMPACT,,,848754003003,1/29/2015, $ 30.61 , $ 31.83 ,  ,  , $ 40.99 , $ 52.99 
,75,VATFLBGM,100,PRO SERIES GREEN LED FLASHLIGHT/250 LUMENS/WEAVER STYLE MOUNT,,,848754004673,1/29/2015, $ 32.62 , $ 33.92 ,  ,  , $ 48.99 , $ 60.99 
,,VATFLBMM2,100,PRO SERIES LED FLASHLIGHT MOD 2,,,848754011206,6/12/2019, $ 35.28 , $ 36.69 ,  ,  , $ 51.99 , $ 59.99 
,,VISM MOUNTS,,,,,,,,,,,,
,56,VMACKPM,50,VISM by NcSTAR ACTION CAMERA MOUNT (KPM),,,848754009739,3/5/2018, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 17.99 
,49,VMAKKME,50,AK KEYMOD HANDGUARD/EXTENDED LENGTH,,,848754004376,9/8/2016, $ 78.75 , $ 81.91 ,  ,  , $ 111.99 , $ 131.99 
,49,VMAKKMS,50,AK KEYMOD HANDGUARD/STANDARD LENGTH,,,848754004369,9/8/2016, $ 56.25 , $ 58.50 ,  ,  , $ 82.99 , $ 96.99 
,43,VMARFFKMC,50,"VISM AR-15 KEYMOD FREE FLOAT HANDGUARD/10"" LENGTH",,,848754006165,9/8/2016, $ 62.68 , $ 65.19 ,  ,  , $ 87.99 , $ 111.99 
,43,VMARFFKMM,30,"VISM AR-15 KEYMOD FREE FLOAT HANDGUARD/13"" LENGTH",,,848754006172,12/17/2014, $ 72.33 , $ 75.22 ,  ,  , $ 103.99 , $ 126.99 
,43,VMARFFKMR,30,"VISM AR-15 KEYMOD FREE FLOAT HANDGUARD/15"" LENGTH",,,848754006189,12/17/2014, $ 78.75 , $ 81.91 ,  ,  , $ 111.99 , $ 131.99 
,46,VMARFLC,50,VISM PRO SERIES AR FLIP UP FRONT AND REAR SIGHT SET,,,848754008596,10/17/2017, $ 40.52 , $ 42.14 ,  ,  , $ 71.99 , $ 89.99 
,46,VMARFLF,100,VISM PRO SERIES AR FLIP UP FRONT SIGHT,,,848754008572,10/17/2017, $ 19.57 , $ 20.35 ,  ,  , $ 38.99 , $ 51.99 
,46,VMARFLR,100,VISM PRO SERIES AR FLIP UP REAR SIGHT,,,848754008589,10/17/2017, $ 20.97 , $ 21.80 ,  ,  , $ 38.99 , $ 51.99 
,42,VMARKMC,50,KEYMOD RAIL SYSTEM/CARBINE,,,848754002235,12/17/2014, $ 46.61 , $ 48.48 ,  ,  , $ 67.99 , $ 82.99 
,42,VMARKMCE,30,KEYMOD RAIL SYSTEM/CARBINE EXTENDED,,,848754002242,12/17/2014, $ 56.25 , $ 58.50 ,  ,  , $ 82.99 , $ 96.99 
,42,VMARKMCET,50,KEYMOD RAIL SYSTEM/CARBINE EXTENDED/TAN,,,848754011053,10/30/2018, $ 56.25 , $ 58.50 ,  ,  , $ 82.99 , $ 96.99 
,42,VMARKMM,50,KEYMOD RAIL SYSTEM/MID LENGTH,,,848754002259,9/23/2015, $ 45.00 , $ 46.81 ,  ,  , $ 67.99 , $ 82.99 
,42,VMARKMR,30,KEYMOD RAIL SYSTEM/RIFLE LENGTH,,,848754002266,12/8/2015, $ 46.61 , $ 48.48 ,  ,  , $ 67.99 , $ 82.99 
,41,VMARMLC,50,M-LOK HANDGUARD/CARBINE,,,848754003539,9/23/2015, $ 38.58 , $ 40.12 ,  ,  , $ 59.99 , $ 74.99 
,41,VMARMLCE,40,M-LOK HANDGUARD/CARBINE EXTENDED,,,848754003553,8/10/2015, $ 51.43 , $ 53.49 ,  ,  , $ 74.99 , $ 87.99 
,41,VMARMLCET,30,M-LOK HANDGUARD/CARBINE EXTENDED/TAN,,,848754011060,10/30/2018, $ 51.43 , $ 53.49 ,  ,  , $ 74.99 , $ 87.99 
,41,VMARMLM,50,M-LOK HANDGUARD/MID LENGTH,,,848754003546,9/23/2015, $ 45.00 , $ 46.81 ,  ,  , $ 67.99 , $ 82.99 
,40,VMARTKMC,50,KEYMOD TRIANGLE RAIL SYSTEM/CARBINE,,,848754003607,8/10/2015, $ 45.00 , $ 46.81 ,  ,  , $ 67.99 , $ 82.99 
,40,VMARTKMM,50,KEYMOD TRIANGLE RAIL SYSTEM/MID LENGTH,,,848754003614,9/23/2015, $ 46.61 , $ 48.48 ,  ,  , $ 67.99 , $ 82.99 
,40,VMARTMLC,30,M-LOK TRIANGLE RAIL SYSTEM/CARBINE,,,848754003584,12/17/2014, $ 38.58 , $ 40.12 ,  ,  , $ 59.99 , $ 74.99 
,40,VMARTMLM,30,M-LOK TRIANGLE RAIL SYSTEM/MID LENGTH,,,848754003591,3/3/2016, $ 45.00 , $ 46.81 ,  ,  , $ 67.99 , $ 82.99 
,44,VMDCHMFRQ,50,GEN II CARRY HANDLE FOR MICRO DOT,,,848754002204,3/3/2016, $ 23.76 , $ 24.71 ,  ,  , $ 38.99 , $ 51.99 
,55,VMFLKM,50,"KEYMOD 1"" EXTENDED FLASHLIGHT MOUNT/STANDARD",,,848754004628,3/3/2016, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,55,VMFLKMMR,50,"KEYMOD 1"" EXTENDED FLASHLIGHT MOUNT/MODULAR",,,848754004611,3/3/2016, $ 16.78 , $ 17.45 ,  ,  , $ 25.99 , $ 32.99 
,55,VMFLML,50,"M-LOK 1"" EXTENDED FLASHLIGHT MOUNT/STANDARD",,,848754004642,3/3/2016, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,55,VMFLMLMR,50,"M-LOK 1"" EXTENDED FLASHLIGHT MOUNT/MODULAR",,,848754004635,3/3/2016, $ 16.78 , $ 17.45 ,  ,  , $ 25.99 , $ 32.99 
,55,VMFLPR,75,"PICATINNY 1"" EXTENDED FLASHLIGHT MOUNT/STANDARD",,,848754004604,9/8/2016, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,55,VMFLPRMR,50,"PICATINNY 1"" EXTENDED FLASHLIGHT MOUNT/MODULAR",,,848754004598,1/28/2015, $ 16.78 , $ 17.45 ,  ,  , $ 25.99 , $ 32.99 
,81,VMKMHS,100,VISM HAND STOP/BLACK,,,848754006295,1/28/2015, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 19.99 
,40,VMKM3,100,KEYMOD ACCESSORY RAIL/SHORT/3 HOLE,,,848754003195,4/29/2016, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 19.99 
,40,VMKM3T,100,KEYMOD ACCESSORY RAIL/SHORT/3 HOLE/TAN,,,848754011589,7/11/2019, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 19.99 
,40,VMKM6,100,KEYMOD ACCESSORY RAIL/MEDIUM/6 HOLE,,,848754003188,10/12/2016, $ 8.38 , $ 8.72 ,  ,  , $ 15.99 , $ 20.99 
,,VMKM6T,100,KEYMOD ACCESSORY RAIL/MEDIUM/6 HOLE/TAN,,,848754011596,9/18/2019, $ 8.38 , $ 8.72 ,  ,  , $ 15.99 , $ 20.99 
,57,VMKMBA,100,KEYMOD BIPOD MOUNT,,,848754004697,6/29/2016, $ 8.38 , $ 8.72 ,  ,  , $ 13.99 , $ 17.99 
,81,VMKMQSM,100,KEYMOD QUICK DETACH SLING MOUNT,,,848754006240,6/29/2016, $ 6.99 , $ 7.26 ,  ,  , $ 12.99 , $ 15.99 
,57,VMLPKMR,50,LOW PROFILE KEYMOD 30MM RING MOUNT - SINGLE,,,848754005069,8/10/2015, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,57,VMLPKMS,50,LOW PROFILE KEYMOD 30MM SCOPE MOUNT,,,848754005052,8/10/2015, $ 12.57 , $ 13.09 ,  ,  , $ 18.99 , $ 25.99 
,,VMKPMHS,100,VISM® by NcSTAR® KPM HAND STOP/ BLACK,,,848754011510,11/10/2019, $ 11.18 , $ 11.63 ,  ,  , $ 19.99 , $ 26.99 
,,VMMK3B,100,VISM® by NcSTAR® M-LOK® & KEYMOD™ PICATINNY ACCESSORY RAIL/ SHORT,,,848754012005,1/6/2020, $ 8.26 , $ 8.59 ,  ,  , $ 15.99 , $ 21.99 
,,VMMK5B,100,VISM® by NcSTAR® M-LOK® & KEYMOD™ PICATINNY ACCESSORY RAIL/ MEDIUM,,,848754012012,1/6/2020, $ 9.65 , $ 10.02 ,  ,  , $ 17.99 , $ 23.99 
,40,VMML3,100,M-LOK ACCESSORY RAIL/SHORT,,,848754003560,9/8/2016, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 19.99 
,40,VMML3T,100,M-LOK ACCESSORY RAIL/SHORT/TAN,,,848754011565,7/11/2019, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 19.99 
,40,VMML6,100,M-LOK ACCESSORY RAIL/MEDIUM,,,848754003577,9/8/2016, $ 8.38 , $ 8.72 ,  ,  , $ 15.99 , $ 20.99 
,,VMML6T,100,M-LOK ACCESSORY RAIL/MEDIUM/TAN,,,848754011572,9/18/2019, $ 8.38 , $ 8.72 ,  ,  , $ 15.99 , $ 20.99 
,57,VMMLBA,100,VISM® by NcSTAR® MLOK BIPOD ADAPTER,,,848754010520,7/23/2018, $ 8.38 , $ 8.72 ,  ,  , $ 13.99 , $ 17.99 
,81,VMMLHS,100,VISM® by NcSTAR® MLOK HAND STOP,,,848754010292,7/23/2018, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 19.99 
,57,VMMLQSM,100,VISM® by NcSTAR® M-LOK QR Sling Mount,,,848754017345,7/9/2024, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 17.99 
,81,VMMLSL,100,VISM® by NcSTAR® M-LOK Sling Attachment Point,,,848754017352,7/9/2024, $ 6.99 , $ 7.26 ,  ,  , $ 13.99 , $ 17.99 
,43,VMP22FFKMC,50,"VISM M&P 15-22 KEYMOD FREE FLOAT HANDGUARD/10"" LENGTH  ",,,848754006196,9/8/2016, $ 67.51 , $ 70.20 ,  ,  , $ 96.99 , $ 118.99 
,43,VMP22FFKMM,50,"VISM M&P 15-22 KEYMOD FREE FLOAT HANDGUARD/13"" LENGTH",,,848754006202,5/1/2017, $ 77.14 , $ 80.22 ,  ,  , $ 111.99 , $ 131.99 
,43,VMP22FFKMR,20,"VISM M&P 15-22 KEYMOD FREE FLOAT HANDGUARD/15"" LENGTH",,,848754006219,10/12/2016, $ 83.58 , $ 86.91 ,  ,  , $ 118.99 , $ 140.99 
,56,VMRMRGLK,375,VISM® by NcSTAR® RMR TYPE MOUNT GLOCK® DOVETAIL,,,848754010360,8/30/2018, $ 9.78 , $ 10.18 ,  ,  , $ 19.99 , $ 26.99 
,,VMRUPCC1913,100,VISM® BY NcSTAR® RUGER PC CARBINE BARREL PICATINY MOUNT,,,848754011954,1/3/2020, $ 6.29 , $ 6.55 ,  ,  , $ 12.99 , $ 17.99 
,,VMRUPCCMD,100,VISM® by NcSTAR® RUGER PC CARBINE BARREL RMR MOUNT,,,848754011961,1/3/2020, $ 6.29 , $ 6.55 ,  ,  , $ 12.99 , $ 17.99 
,30,VMSPRBV2,40,"GEN II SPR CANTILEVER QR SCOPE MOUNT/1""INSERTS",,,848754008473,5/1/2017, $ 44.73 , $ 46.51 ,  ,  , $ 71.99 , $ 83.99 
,50,VMTAKKM,50,AK KEYMOD MOUNT RECEIVER COVER,,,848754005960,2/2/2015, $ 20.97 , $ 21.80 ,  ,  , $ 30.99 , $ 38.99 
,,VMUBPR,100,UNIVERSAL BLACK POWDER RAIL ,,,848754012432,8/3/2020, $ 5.08 , $ 5.29 ,  ,  , $ 8.99 , $ 10.99 
,,VISM RINGS,,,,,,,,,,,,
,59,VR1H09,50,"1"" HUNTER RINGS/0.9"" HEIGHT",,,848754003089,2/2/2015, $ 8.38 , $ 8.72 ,  ,  , $ 13.99 , $ 19.99 
,59,VR1H13,50,"1"" HUNTER RINGS/1.3"" HEIGHT",,,848754003096,3/16/2015, $ 8.38 , $ 8.72 ,  ,  , $ 13.99 , $ 19.99 
,59,VR1H15,50,"1"" HUNTER RINGS/1.5"" HEIGHT",,,848754003102,3/16/2015, $ 8.38 , $ 8.72 ,  ,  , $ 13.99 , $ 19.99 
,60,VR30H09,50,"30MM HUNTER RINGS/0.9"" HEIGHT",,,848754003119,3/16/2015, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,60,VR30H13,50,"30MM HUNTER RINGS/1.3"" HEIGHT",,,848754003126,3/16/2015, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,60,VR30H15,50,"30MM HUNTER RINGS/1.5"" HEIGHT",,,848754003133,3/16/2015, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,60,VR30T09,50,"30MM TACTICAL RINGS/0.9"" HEIGHT",,,848754003140,3/16/2015, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,60,VR30T11,50,"30MM TACTICAL RINGS/1.1"" HEIGHT",,,848754003157,3/16/2015, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,60,VR30T13,50,"30MM TACTICAL RINGS/1.3"" HEIGHT",,,848754003164,2/2/2016, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,60,VR30T15,50,"30MM TACTICAL RINGS/1.5"" HEIGHT",,,848754003171,2/2/2016, $ 9.78 , $ 10.18 ,  ,  , $ 15.99 , $ 20.99 
,61,VR38D09,50,"1"" HUNTER RINGS/ 3/8 DOVETAIL/0.9"" HEIGHT",,,848754004406,, $ 8.38 , $ 8.72 ,  ,  , $ 13.99 , $ 19.99 
,61,VR38D13,50,"1"" HUNTER RINGS/ 3/8 DOVETAIL/1.3"" HEIGHT",,,848754004413,7/14/2016, $ 8.38 , $ 8.72 ,  ,  , $ 13.99 , $ 19.99 
,,VISM DOT SIGHTS,,,,,,,,,,,,
,25,VD4BKM,50,KEYMOD QUICK RELEASE 4 RETICLE REFLEX OPTIC/RED ILL./BLACK,,,848754007773,6/28/2011, $ 40.73 , $ 42.36 ,  ,  , $ 67.99 , $ 79.99 
,22,VDBRB,50,"VISM by NcSTAR MICRO RED AND BLUE DOT/1.7"" RETICLE HEIGHT/BLACK",,,848754005205,1/29/2015, $ 45.25 , $ 47.07 ,  ,  , $ 67.99 , $ 79.99 
,22,VDBRGLB,50,"VISM by NcSTAR MICRO RED AND BLUE DOT WITH INTEGRATED GREEN LASER/1.7"" RETICLE HEIGHT/BLACK

",,,848754003881,1/5/2015, $ 69.21 , $ 71.98 ,  ,  , $ 96.99 , $ 120.99 
,19,VDBSOL130,40,VISM by NCSTAR SPD SOLAR RED DOT/QR PICATINNY MOUNT/BLACK,,,848754007766,2/3/2016, $ 69.21 , $ 71.98 ,  ,  , $ 108.99 , $ 120.99 
,,VDBSOLC,50,VISM® by NcSTAR® SPD SOLAR COMBAT RED DOT REFLEX OPTIC/ BLACK,,,848754012050,12/31/2019, $ 83.49 , $ 86.83 ,  ,  , $ 131.99 , $ 153.99 
,19,VDBSOLFLIP,50,VISM by NcSTAR SPD SOLAR FLIPDOT (KPM),,,848754009722,3/16/2018, $ 79.86 , $ 83.05 ,  ,  , $ 145.99 , $ 181.99 
,26,VDDABKM,100,KEYMOD QUICK RELEASE MICRO REFLEX OPTIC/RED ILL./BLACK,,,848754009333,1/4/2018, $ 45.25 , $ 47.07 ,  ,  , $ 67.99 , $ 79.99 
,N/A,VDFLIPGLOM2,50,VISM by NcSTAR FLIP DOT FOR GLOCK MOS & RMR MOUNTS/RED ILLUMINATION,,,848754011046,4/18/2019, $ 33.28 , $ 34.61 ,  ,  , $ 56.99 , $ 68.99 
,,VDFLIPPRO,50,VISM® by NcSTAR® FLIPDOT PRO RED DOT REFLEX OPTIC/ BLACK,,,848754012043,12/31/2019, $ 70.18 , $ 72.99 ,  ,  , $ 109.99 , $ 142.00 
,22,VDGRLB,100,VISM by NcSTAR MICRO GREEN DOT WITH INTEGRATED RED LASER,,,814108016609,1/28/2015, $ 57.63 , $ 59.94 ,  ,  , $ 72.99 , $ 120.99 
,22,VDGRLT,100,VISM by NCSTAR MICRO GREEN DOT WITH INTEGRATED RED LASER/TAN,,,848754002921,12/20/2016, $ 57.63 , $ 59.94 ,  ,  , $ 72.99 , $ 120.99 
,21,VDSTNVRLGB,30,URBAN DOT SIGHT/GREEN LASER/RED AND WHITE LED NAV LIGHTS/LOCKING QR MOUNT,,,848754002198,12/20/2016, $ 91.84 , $ 95.51 ,  ,  , $ 120.99 , $ 145.99 
